0,0,0,-90,5.61719982697252e-18
2.5,0.214285714285714,0.142857142857143,-88.5714285714286,5.61719982697252e-18
5,0.428571428571429,0.285714285714286,-87.1428571428571,5.61719982697252e-18
7.5,0.642857142857143,0.428571428571429,-85.7142857142857,5.61719982697252e-18
10,0.857142857142857,0.571428571428571,-84.2857142857143,5.61719982697252e-18
12.5,1.07142857142857,0.714285714285714,-82.8571428571429,5.61719982697252e-18
15,1.28571428571429,0.857142857142857,-81.4285714285714,5.61719982697252e-18
17.5,1.5,1,-80,5.61719982697252e-18
20,1.71428571428571,1.14285714285714,-78.5714285714286,0.138129399298635
22.5,1.92857142857143,1.28571428571429,-77.1428571428571,0.22567771578602
25,2.14285714285714,1.42857142857143,-75.7142857142857,0.290262309901871
27.5,2.35714285714286,1.57142857142857,-74.2857142857143,0.344329861938725
30,2.57142857142857,1.71428571428571,-72.8571428571429,0.358776384215356
32.5,2.78571428571429,1.85714285714286,-71.4285714285714,0.425646338591947
35,3,2,-70,0.5
0,0,0,-80,5.61719982697252e-18
2.5,0.214285714285714,0.142857142857143,-77.8571428571429,0.185957594275054
5,0.428571428571429,0.285714285714286,-75.7142857142857,0.290262309901871
7.5,0.642857142857143,0.428571428571429,-73.5714285714286,0.369548930180943
10,0.857142857142857,0.571428571428571,-71.4285714285714,0.445658234383066
12.5,1.07142857142857,0.714285714285714,-69.2857142857143,0.5
15,1.28571428571429,0.857142857142857,-67.1428571428571,0.5
17.5,1.5,1,-65,0.5
20,1.71428571428571,1.14285714285714,-62.8571428571429,0.5
22.5,1.92857142857143,1.28571428571429,-60.7142857142857,0.5
25,2.14285714285714,1.42857142857143,-58.5714285714286,0.528232711306256
27.5,2.35714285714286,1.57142857142857,-56.4285714285714,0.577508258868811
30,2.57142857142857,1.71428571428571,-54.2857142857143,0.640893582003147
32.5,2.78571428571429,1.85714285714286,-52.1428571428571,0.58431871141503
35,3,2,-50,0.5
0,0,0,-60,0.5
2.5,0.214285714285714,0.142857142857143,-57.8571428571429,0.543799496878785
5,0.428571428571429,0.285714285714286,-55.7142857142857,0.59629317418287
7.5,0.642857142857143,0.428571428571429,-53.5714285714286,0.668496360739922
10,0.857142857142857,0.571428571428571,-51.4285714285714,0.797732259352917
12.5,1.07142857142857,0.714285714285714,-49.2857142857143,0.983583184329625
15,1.28571428571429,0.857142857142857,-47.1428571428571,0.98828444435581
17.5,1.5,1,-45,0.992620768593193
20,1.71428571428571,1.14285714285714,-42.8571428571429,0.996527794106585
22.5,1.92857142857143,1.28571428571429,-40.7142857142857,0.842293037742603
25,2.14285714285714,1.42857142857143,-38.5714285714286,0.746533789035189
27.5,2.35714285714286,1.57142857142857,-36.4285714285714,0.675827110770239
30,2.57142857142857,1.71428571428571,-34.2857142857143,0.640893582003147
32.5,2.78571428571429,1.85714285714286,-32.1428571428571,0.58431871141503
35,3,2,-30,0.5
0,0,1,-90,5.61719982697252e-18
2.5,0.214285714285714,1.35714285714286,-88.5714285714286,0.0127809349220898
5,0.428571428571429,1.71428571428571,-87.1428571428571,0.0298802919708029
7.5,0.642857142857143,2.07142857142857,-85.7142857142857,0.0226545153272577
10,0.857142857142857,2.42857142857143,-84.2857142857143,0.0159442508710801
12.5,1.07142857142857,2.78571428571429,-82.8571428571429,0.00980761008978196
15,1.28571428571429,3.14285714285714,-81.4285714285714,0.00443076923076922
17.5,1.5,3.5,-80,5.61719982697252e-18
20,1.71428571428571,3.85714285714286,-78.5714285714286,0.138129399298635
22.5,1.92857142857143,4.21428571428571,-77.1428571428571,0.22567771578602
25,2.14285714285714,4.57142857142857,-75.7142857142857,0.290262309901871
27.5,2.35714285714286,4.92857142857143,-74.2857142857143,0.344329861938725
30,2.57142857142857,5.28571428571429,-72.8571428571429,0.383869430757166
32.5,2.78571428571429,5.64285714285714,-71.4285714285714,0.441457174638487
35,3,6,-70,0.5
0,0,1,-80,5.61719982697252e-18
2.5,0.214285714285714,1.35714285714286,-77.8571428571429,0.204432360045556
5,0.428571428571429,1.71428571428571,-75.7142857142857,0.358776384215356
7.5,0.642857142857143,2.07142857142857,-73.5714285714286,0.369548930180943
10,0.857142857142857,2.42857142857143,-71.4285714285714,0.445658234383066
12.5,1.07142857142857,2.78571428571429,-69.2857142857143,0.5
15,1.28571428571429,3.14285714285714,-67.1428571428571,0.5
17.5,1.5,3.5,-65,0.5
20,1.71428571428571,3.85714285714286,-62.8571428571429,0.5
22.5,1.92857142857143,4.21428571428571,-60.7142857142857,0.5
25,2.14285714285714,4.57142857142857,-58.5714285714286,0.528232711306256
27.5,2.35714285714286,4.92857142857143,-56.4285714285714,0.577508258868811
30,2.57142857142857,5.28571428571429,-54.2857142857143,0.640893582003147
32.5,2.78571428571429,5.64285714285714,-52.1428571428571,0.743487364343979
35,3,6,-50,0.981924828838899
0,0,1,-60,0.5
2.5,0.214285714285714,1.35714285714286,-57.8571428571429,0.543799496878785
5,0.428571428571429,1.71428571428571,-55.7142857142857,0.615197589384429
7.5,0.642857142857143,2.07142857142857,-53.5714285714286,0.668496360739922
10,0.857142857142857,2.42857142857143,-51.4285714285714,0.797732259352917
12.5,1.07142857142857,2.78571428571429,-49.2857142857143,0.983583184329625
15,1.28571428571429,3.14285714285714,-47.1428571428571,0.98828444435581
17.5,1.5,3.5,-45,0.992620768593193
20,1.71428571428571,3.85714285714286,-42.8571428571429,0.996527794106585
22.5,1.92857142857143,4.21428571428571,-40.7142857142857,0.842293037742603
25,2.14285714285714,4.57142857142857,-38.5714285714286,0.746533789035189
27.5,2.35714285714286,4.92857142857143,-36.4285714285714,0.675827110770239
30,2.57142857142857,5.28571428571429,-34.2857142857143,0.673583153251509
32.5,2.78571428571429,5.64285714285714,-32.1428571428571,0.769635558991295
35,3,6,-30,0.986440592730025
0,0,4,-90,0.00647903075489283
2.5,0.214285714285714,4.42857142857143,-88.5714285714286,0.0134058816230302
5,0.428571428571429,4.85714285714286,-87.1428571428571,0.0213004089336269
7.5,0.642857142857143,5.28571428571429,-85.7142857142857,0.0226545153272577
10,0.857142857142857,5.71428571428571,-84.2857142857143,0.0159442508710801
12.5,1.07142857142857,6.14285714285714,-82.8571428571429,0.00980761008978196
15,1.28571428571429,6.57142857142857,-81.4285714285714,0.00443076923076924
17.5,1.5,7,-80,5.61719982697252e-18
20,1.71428571428571,7.42857142857143,-78.5714285714286,0.138129399298635
22.5,1.92857142857143,7.85714285714286,-77.1428571428571,0.22567771578602
25,2.14285714285714,8.28571428571428,-75.7142857142857,0.290262309901871
27.5,2.35714285714286,8.71428571428572,-74.2857142857143,0.344329861938725
30,2.57142857142857,9.14285714285714,-72.8571428571429,0.383869430757166
32.5,2.78571428571429,9.57142857142857,-71.4285714285714,0.441457174638487
35,3,10,-70,0.5
0,0,4,-80,0.00647903075489283
2.5,0.214285714285714,4.42857142857143,-77.8571428571429,0.206608110156645
5,0.428571428571429,4.85714285714286,-75.7142857142857,0.312590670006262
7.5,0.642857142857143,5.28571428571429,-73.5714285714286,0.369548930180943
10,0.857142857142857,5.71428571428571,-71.4285714285714,0.445658234383066
12.5,1.07142857142857,6.14285714285714,-69.2857142857143,0.5
15,1.28571428571429,6.57142857142857,-67.1428571428571,0.5
17.5,1.5,7,-65,0.5
20,1.71428571428571,7.42857142857143,-62.8571428571429,0.5
22.5,1.92857142857143,7.85714285714286,-60.7142857142857,0.5
25,2.14285714285714,8.28571428571428,-58.5714285714286,0.528232711306256
27.5,2.35714285714286,8.71428571428572,-56.4285714285714,0.577508258868811
30,2.57142857142857,9.14285714285714,-54.2857142857143,0.640893582003147
32.5,2.78571428571429,9.57142857142857,-52.1428571428571,0.743487364343979
35,3,10,-50,0.981924828838899
0,0,4,-60,0.5
2.5,0.214285714285714,4.42857142857143,-57.8571428571429,0.543799496878785
5,0.428571428571429,4.85714285714286,-55.7142857142857,0.59629317418287
7.5,0.642857142857143,5.28571428571429,-53.5714285714286,0.668496360739922
10,0.857142857142857,5.71428571428571,-51.4285714285714,0.797732259352917
12.5,1.07142857142857,6.14285714285714,-49.2857142857143,0.983583184329625
15,1.28571428571429,6.57142857142857,-47.1428571428571,0.98828444435581
17.5,1.5,7,-45,0.992620768593193
20,1.71428571428571,7.42857142857143,-42.8571428571429,0.996527794106585
22.5,1.92857142857143,7.85714285714286,-40.7142857142857,0.991214264682637
25,2.14285714285714,8.28571428571428,-38.5714285714286,0.985173888860798
27.5,2.35714285714286,8.71428571428572,-36.4285714285714,0.978569097622425
30,2.57142857142857,9.14285714285714,-34.2857142857143,0.977124791346731
32.5,2.78571428571429,9.57142857142857,-32.1428571428571,0.981924828838899
35,3,10,-30,0.986440592730025
0,1,0,-90,5.61719982697252e-18
2.5,1.35714285714286,0.142857142857143,-88.5714285714286,5.61719982697252e-18
5,1.71428571428571,0.285714285714286,-87.1428571428571,0.00443076923076924
7.5,2.07142857142857,0.428571428571429,-85.7142857142857,0.0138332636857501
10,2.42857142857143,0.571428571428571,-84.2857142857143,0.0250075290896646
12.5,2.78571428571429,0.714285714285714,-82.8571428571429,0.0185855758880517
15,3.14285714285714,0.857142857142857,-81.4285714285714,0.0121745725981218
17.5,3.5,1,-80,0.00647903075489283
20,3.85714285714286,1.14285714285714,-78.5714285714286,0.138129399298635
22.5,4.21428571428571,1.28571428571429,-77.1428571428571,0.22567771578602
25,4.57142857142857,1.42857142857143,-75.7142857142857,0.290262309901871
27.5,4.92857142857143,1.57142857142857,-74.2857142857143,0.344329861938725
30,5.28571428571429,1.71428571428571,-72.8571428571429,0.358776384215356
32.5,5.64285714285714,1.85714285714286,-71.4285714285714,0.345204285454875
35,6,2,-70,0.0274159713945173
0,1,0,-80,5.61719982697252e-18
2.5,1.35714285714286,0.142857142857143,-77.8571428571429,0.185957594275054
5,1.71428571428571,0.285714285714286,-75.7142857142857,0.290262309901871
7.5,2.07142857142857,0.428571428571429,-73.5714285714286,0.369548930180943
10,2.42857142857143,0.571428571428571,-71.4285714285714,0.430643531737316
12.5,2.78571428571429,0.714285714285714,-69.2857142857143,0.5
15,3.14285714285714,0.857142857142857,-67.1428571428571,0.5
17.5,3.5,1,-65,0.5
20,3.85714285714286,1.14285714285714,-62.8571428571429,0.5
22.5,4.21428571428571,1.28571428571429,-60.7142857142857,0.5
25,4.57142857142857,1.42857142857143,-58.5714285714286,0.528232711306256
27.5,4.92857142857143,1.57142857142857,-56.4285714285714,0.577508258868811
30,5.28571428571429,1.71428571428571,-54.2857142857143,0.584870748980551
32.5,5.64285714285714,1.85714285714286,-52.1428571428571,0.472801897465215
35,6,2,-50,0.0274159713945173
0,1,0,-60,0.5
2.5,1.35714285714286,0.142857142857143,-57.8571428571429,0.543799496878785
5,1.71428571428571,0.285714285714286,-55.7142857142857,0.59629317418287
7.5,2.07142857142857,0.428571428571429,-53.5714285714286,0.668496360739922
10,2.42857142857143,0.571428571428571,-51.4285714285714,0.78512022029854
12.5,2.78571428571429,0.714285714285714,-49.2857142857143,0.982579498398312
15,3.14285714285714,0.857142857142857,-47.1428571428571,0.98828444435581
17.5,3.5,1,-45,0.992620768593193
20,3.85714285714286,1.14285714285714,-42.8571428571429,0.996527794106585
22.5,4.21428571428571,1.28571428571429,-40.7142857142857,0.842293037742603
25,4.57142857142857,1.42857142857143,-38.5714285714286,0.746533789035189
27.5,4.92857142857143,1.57142857142857,-36.4285714285714,0.675827110770239
30,5.28571428571429,1.71428571428571,-34.2857142857143,0.584870748980551
32.5,5.64285714285714,1.85714285714286,-32.1428571428571,0.472801897465215
35,6,2,-30,0.0274159713945173
0,1,1,-90,5.61719982697252e-18
2.5,1.35714285714286,1.35714285714286,-88.5714285714286,0.0127809349220898
5,1.71428571428571,1.71428571428571,-87.1428571428571,0.0298802919708029
7.5,2.07142857142857,2.07142857142857,-85.7142857142857,0.0226545153272577
10,2.42857142857143,2.42857142857143,-84.2857142857143,0.0250075290896646
12.5,2.78571428571429,2.78571428571429,-82.8571428571429,0.0185855758880517
15,3.14285714285714,3.14285714285714,-81.4285714285714,0.0121745725981218
17.5,3.5,3.5,-80,0.00647903075489283
20,3.85714285714286,3.85714285714286,-78.5714285714286,0.138129399298635
22.5,4.21428571428571,4.21428571428571,-77.1428571428571,0.22567771578602
25,4.57142857142857,4.57142857142857,-75.7142857142857,0.290262309901871
27.5,4.92857142857143,4.92857142857143,-74.2857142857143,0.344329861938725
30,5.28571428571429,5.28571428571429,-72.8571428571429,0.424327675576786
32.5,5.64285714285714,5.64285714285714,-71.4285714285714,0.472801897465215
35,6,6,-70,0.0274159713945173
0,1,1,-80,5.61719982697252e-18
2.5,1.35714285714286,1.35714285714286,-77.8571428571429,0.204432360045556
5,1.71428571428571,1.71428571428571,-75.7142857142857,0.358776384215356
7.5,2.07142857142857,2.07142857142857,-73.5714285714286,0.369548930180943
10,2.42857142857143,2.42857142857143,-71.4285714285714,0.430643531737316
12.5,2.78571428571429,2.78571428571429,-69.2857142857143,0.5
15,3.14285714285714,3.14285714285714,-67.1428571428571,0.5
17.5,3.5,3.5,-65,0.5
20,3.85714285714286,3.85714285714286,-62.8571428571429,0.5
22.5,4.21428571428571,4.21428571428571,-60.7142857142857,0.5
25,4.57142857142857,4.57142857142857,-58.5714285714286,0.528232711306256
27.5,4.92857142857143,4.92857142857143,-56.4285714285714,0.577508258868811
30,5.28571428571429,5.28571428571429,-54.2857142857143,0.584870748980551
32.5,5.64285714285714,5.64285714285714,-52.1428571428571,0.477747631913739
35,6,6,-50,0.0274159713945173
0,1,1,-60,0.5
2.5,1.35714285714286,1.35714285714286,-57.8571428571429,0.543799496878785
5,1.71428571428571,1.71428571428571,-55.7142857142857,0.615197589384429
7.5,2.07142857142857,2.07142857142857,-53.5714285714286,0.668496360739922
10,2.42857142857143,2.42857142857143,-51.4285714285714,0.78512022029854
12.5,2.78571428571429,2.78571428571429,-49.2857142857143,0.982579498398312
15,3.14285714285714,3.14285714285714,-47.1428571428571,0.98828444435581
17.5,3.5,3.5,-45,0.992620768593193
20,3.85714285714286,3.85714285714286,-42.8571428571429,0.996527794106585
22.5,4.21428571428571,4.21428571428571,-40.7142857142857,0.842293037742603
25,4.57142857142857,4.57142857142857,-38.5714285714286,0.746533789035189
27.5,4.92857142857143,4.92857142857143,-36.4285714285714,0.675827110770239
30,5.28571428571429,5.28571428571429,-34.2857142857143,0.607574845286738
32.5,5.64285714285714,5.64285714285714,-32.1428571428571,0.477747631913739
35,6,6,-30,0.0274159713945173
0,1,4,-90,0.00647903075489283
2.5,1.35714285714286,4.42857142857143,-88.5714285714286,0.0134058816230302
5,1.71428571428571,4.85714285714286,-87.1428571428571,0.0213004089336269
7.5,2.07142857142857,5.28571428571429,-85.7142857142857,0.0226545153272577
10,2.42857142857143,5.71428571428571,-84.2857142857143,0.0250075290896646
12.5,2.78571428571429,6.14285714285714,-82.8571428571429,0.0185855758880517
15,3.14285714285714,6.57142857142857,-81.4285714285714,0.0121745725981218
17.5,3.5,7,-80,0.00647903075489283
20,3.85714285714286,7.42857142857143,-78.5714285714286,0.138129399298635
22.5,4.21428571428571,7.85714285714286,-77.1428571428571,0.22567771578602
25,4.57142857142857,8.28571428571428,-75.7142857142857,0.290262309901871
27.5,4.92857142857143,8.71428571428572,-74.2857142857143,0.344329861938725
30,5.28571428571429,9.14285714285714,-72.8571428571429,0.424327675576786
32.5,5.64285714285714,9.57142857142857,-71.4285714285714,0.472801897465215
35,6,10,-70,0.0274159713945173
0,1,4,-80,0.00647903075489283
2.5,1.35714285714286,4.42857142857143,-77.8571428571429,0.206608110156645
5,1.71428571428571,4.85714285714286,-75.7142857142857,0.312590670006262
7.5,2.07142857142857,5.28571428571429,-73.5714285714286,0.369548930180943
10,2.42857142857143,5.71428571428571,-71.4285714285714,0.430643531737316
12.5,2.78571428571429,6.14285714285714,-69.2857142857143,0.5
15,3.14285714285714,6.57142857142857,-67.1428571428571,0.5
17.5,3.5,7,-65,0.5
20,3.85714285714286,7.42857142857143,-62.8571428571429,0.5
22.5,4.21428571428571,7.85714285714286,-60.7142857142857,0.5
25,4.57142857142857,8.28571428571428,-58.5714285714286,0.528232711306256
27.5,4.92857142857143,8.71428571428572,-56.4285714285714,0.577508258868811
30,5.28571428571429,9.14285714285714,-54.2857142857143,0.584870748980551
32.5,5.64285714285714,9.57142857142857,-52.1428571428571,0.477747631913739
35,6,10,-50,0.0274159713945173
0,1,4,-60,0.5
2.5,1.35714285714286,4.42857142857143,-57.8571428571429,0.543799496878785
5,1.71428571428571,4.85714285714286,-55.7142857142857,0.59629317418287
7.5,2.07142857142857,5.28571428571429,-53.5714285714286,0.668496360739922
10,2.42857142857143,5.71428571428571,-51.4285714285714,0.78512022029854
12.5,2.78571428571429,6.14285714285714,-49.2857142857143,0.982579498398312
15,3.14285714285714,6.57142857142857,-47.1428571428571,0.98828444435581
17.5,3.5,7,-45,0.992620768593193
20,3.85714285714286,7.42857142857143,-42.8571428571429,0.996527794106585
22.5,4.21428571428571,7.85714285714286,-40.7142857142857,0.995699026676101
25,4.57142857142857,8.28571428571428,-38.5714285714286,0.989267005014711
27.5,4.92857142857143,8.71428571428572,-36.4285714285714,0.981924828838899
30,5.28571428571429,9.14285714285714,-34.2857142857143,0.75917562602139
32.5,5.64285714285714,9.57142857142857,-32.1428571428571,0.458493174570401
35,6,10,-30,0.0274159713945173
0,5,0,-90,0.0192297817715019
2.5,5.35714285714286,0.142857142857143,-88.5714285714286,0.0280316205533597
5,5.71428571428571,0.285714285714286,-87.1428571428571,0.0324038461538462
7.5,6.07142857142857,0.428571428571429,-85.7142857142857,0.026270036101083
10,6.42857142857143,0.571428571428571,-84.2857142857143,0.0203580725033331
12.5,6.78571428571429,0.714285714285714,-82.8571428571429,0.0148597216998872
15,7.14285714285714,0.857142857142857,-81.4285714285714,0.00980761008978196
17.5,7.5,1,-80,0.00526775956284153
20,7.85714285714286,1.14285714285714,-78.5714285714286,0.00443076923076924
22.5,8.21428571428572,1.28571428571429,-77.1428571428571,0.00980761008978197
25,8.57142857142857,1.42857142857143,-75.7142857142857,0.0159442508710802
27.5,8.92857142857143,1.57142857142857,-74.2857142857143,0.0226545153272577
30,9.28571428571428,1.71428571428571,-72.8571428571429,0.0298802919708029
32.5,9.64285714285714,1.85714285714286,-71.4285714285714,0.0269500448698774
35,10,2,-70,0.0240883164673413
0,5,0,-80,0.0192297817715019
2.5,5.35714285714286,0.142857142857143,-77.8571428571429,0.278473725503429
5,5.71428571428571,0.285714285714286,-75.7142857142857,0.311791399156632
7.5,6.07142857142857,0.428571428571429,-73.5714285714286,0.026270036101083
10,6.42857142857143,0.571428571428571,-71.4285714285714,0.0203580725033331
12.5,6.78571428571429,0.714285714285714,-69.2857142857143,0.0148597216998872
15,7.14285714285714,0.857142857142857,-67.1428571428571,0.00980761008978196
17.5,7.5,1,-65,0.00526775956284153
20,7.85714285714286,1.14285714285714,-62.8571428571429,0.00443076923076922
22.5,8.21428571428572,1.28571428571429,-60.7142857142857,0.00980761008978196
25,8.57142857142857,1.42857142857143,-58.5714285714286,0.0159442508710801
27.5,8.92857142857143,1.57142857142857,-56.4285714285714,0.0226545153272577
30,9.28571428571428,1.71428571428571,-54.2857142857143,0.0298802919708029
32.5,9.64285714285714,1.85714285714286,-52.1428571428571,0.0269500448698774
35,10,2,-50,0.0240883164673413
0,5,0,-60,0.5
2.5,5.35714285714286,0.142857142857143,-57.8571428571429,0.493950089928058
5,5.71428571428571,0.285714285714286,-55.7142857142857,0.439947422506837
7.5,6.07142857142857,0.428571428571429,-53.5714285714286,0.0280316205533597
10,6.42857142857143,0.571428571428571,-51.4285714285714,0.0226545153272577
12.5,6.78571428571429,0.714285714285714,-49.2857142857143,0.017556135770235
15,7.14285714285714,0.857142857142857,-47.1428571428571,0.0127809349220898
17.5,7.5,1,-45,0.00838334946757018
20,7.85714285714286,1.14285714285714,-42.8571428571429,0.00443076923076924
22.5,8.21428571428572,1.28571428571429,-40.7142857142857,0.00980761008978196
25,8.57142857142857,1.42857142857143,-38.5714285714286,0.0159442508710801
27.5,8.92857142857143,1.57142857142857,-36.4285714285714,0.0226545153272577
30,9.28571428571428,1.71428571428571,-34.2857142857143,0.0298802919708029
32.5,9.64285714285714,1.85714285714286,-32.1428571428571,0.0269500448698774
35,10,2,-30,0.0240883164673413
0,5,1,-90,0.0192297817715019
2.5,5.35714285714286,1.35714285714286,-88.5714285714286,0.0280316205533597
5,5.71428571428571,1.71428571428571,-87.1428571428571,0.0324038461538462
7.5,6.07142857142857,2.07142857142857,-85.7142857142857,0.026270036101083
10,6.42857142857143,2.42857142857143,-84.2857142857143,0.0203580725033331
12.5,6.78571428571429,2.78571428571429,-82.8571428571429,0.0148597216998872
15,7.14285714285714,3.14285714285714,-81.4285714285714,0.00980761008978196
17.5,7.5,3.5,-80,0.00526775956284153
20,7.85714285714286,3.85714285714286,-78.5714285714286,0.00443076923076924
22.5,8.21428571428572,4.21428571428571,-77.1428571428571,0.120501807924264
25,8.57142857142857,4.57142857142857,-75.7142857142857,0.282818248486319
27.5,8.92857142857143,4.92857142857143,-74.2857142857143,0.430859210128206
30,9.28571428571428,5.28571428571429,-72.8571428571429,0.460324103591776
32.5,9.64285714285714,5.64285714285714,-71.4285714285714,0.280131352173382
35,10,6,-70,0.0146502131478573
0,5,1,-80,0.0192297817715019
2.5,5.35714285714286,1.35714285714286,-77.8571428571429,0.278473725503429
5,5.71428571428571,1.71428571428571,-75.7142857142857,0.311791399156632
7.5,6.07142857142857,2.07142857142857,-73.5714285714286,0.026270036101083
10,6.42857142857143,2.42857142857143,-71.4285714285714,0.0203580725033331
12.5,6.78571428571429,2.78571428571429,-69.2857142857143,0.0148597216998872
15,7.14285714285714,3.14285714285714,-67.1428571428571,0.00980761008978196
